"AMD Ryzen 3 3200GE,  OEM ",13990, https://www.citilink.ru/product/processor-amd-ryzen-3-3200ge-am4-yd3200c6m4mfh-3-6ghz-vega-8-oem-1416730/ , https://cdn.citilink.ru/3ojZ7J1u248e3huoLhBV8tFOAVDXIS7UG4SECj_pF1s/fit/400/400/ce/false/plain/items/1416730_v01_m.jpg , Ядро | Picasso|Гнездо процессора | SocketAM4|Количество ядер | 4|Количество потоков| 4|Частота | 3.3 ГГц и 3.8 ГГц в режиме Turbo|L3 кэш | 4 МБ|Технологический процесс | 12 нм|Тип поставки | OEM|Тип памяти | DDR4|Количество каналов памяти | 2|Версия PCI Express | PCI Express 3.0|Модель графического ядра | Radeon Vega 8
"AMD Ryzen 3 PRO 3200G,  OEM ",14690, https://www.citilink.ru/product/processor-amd-ryzen-3-pro-3200g-socketam4-oem-yd320bc5m4mfh-1210519/ , https://cdn.citilink.ru/WNpXDc_--920wZOQTEtk16wDSiqf1wfFOMcAYjwV6jI/fit/400/400/ce/false/plain/items/1210519_v01_m.jpg , Ядро | Picasso|Гнездо процессора | SocketAM4|Количество ядер | 4|Количество потоков| 4|Частота | 3.6 ГГц и 4 ГГц в режиме Turbo|L3 кэш | 4 МБ|Технологический процесс | 12 нм|Тип поставки | OEM|Тип памяти | DDR4|Количество каналов памяти | 2|Версия PCI Express | PCI Express 3.0|Модель графического ядра | Radeon Vega 8
"AMD Ryzen 5 1600,  BOX ",14790, https://www.citilink.ru/product/processor-amd-ryzen-5-1600-socketam4-box-yd1600bbafbox-1187402/ , https://cdn.citilink.ru/HftUARqzJVZQlBUXVayGwFHS7FXg1fZzfI60yhvXqDo/fit/400/400/ce/false/plain/items/1187402_v01_m.jpg , Ядро | Pinnacle Ridge|Гнездо процессора | SocketAM4|Количество ядер | 6|Количество потоков| 12|Частота | 3.2 ГГц и 3.6 ГГц в режиме Turbo|L3 кэш | 16 МБ|Технологический процесс | 12 нм|Тип поставки | BOX|Тип памяти | DDR4|Количество каналов памяти | 2
"AMD Ryzen 5 PRO 2400GE,  OEM ",14990, https://www.citilink.ru/product/processor-amd-ryzen-5-pro-2400ge-am4-yd240bc6m4mfb-3-2ghz-vega-oem-1542194/ , https://cdn.citilink.ru/GNMxnjDbh1oye6zNQHYX7_DaYNYrKwUmu4QPjCeggYU/fit/400/400/ce/false/plain/items/1542194_v01_m.jpg , Ядро | Raven Ridge|Гнездо процессора | SocketAM4|Количество ядер | 4|Количество потоков| 8|Частота | 3.2 ГГц и 3.8 ГГц в режиме Turbo|L3 кэш | 4 МБ|Технологический процесс | 14 нм|Тип поставки | OEM|Тип памяти | DDR4|Количество каналов памяти | 2|Версия PCI Express | PCI Express 3.0|Модель графического ядра | Radeon Vega 11
"AMD Ryzen 3 3200G,  OEM ",14990, https://www.citilink.ru/product/processor-amd-ryzen-3-3200g-am4-yd320gc5m4mfh-3-3ghz-vega-8-oem-1512680/ , https://cdn.citilink.ru/OPeUrB9K4251TMz15O7FQ7acfaRsSMQIc8lxDhvg6KY/fit/400/400/ce/false/plain/items/1512680_v01_m.jpg , Ядро | Picasso|Гнездо процессора | SocketAM4|Количество ядер | 4|Количество потоков| 4|Частота | 3.6 ГГц и 4 ГГц в режиме Turbo|L3 кэш | 4 МБ|Технологический процесс | 12 нм|Тип поставки | OEM|Тип памяти | DDR4|Количество каналов памяти | 2|Версия PCI Express | PCI Express 3.0|Модель графического ядра | Radeon Vega 8
"AMD Ryzen 3 3200G,  OEM ",14990, https://www.citilink.ru/product/processor-amd-ryzen-3-3200g-am4-yd320gc5m4mfi-3-6ghz-vega-8-oem-1596137/ , https://cdn.citilink.ru/RdLQ0dP-acVg3pPoXNO_O2Sjm2QJOV3tKIHFJcJKAMg/fit/400/400/ce/false/plain/items/1596137_v01_m.jpg , Ядро | Picasso|Гнездо процессора | SocketAM4|Количество ядер | 4|Количество потоков| 4|Частота | 3.6 ГГц и 4 ГГц в режиме Turbo|L3 кэш | 4 МБ|Технологический процесс | 12 нм|Тип поставки | OEM|Тип памяти | DDR4|Количество каналов памяти | 2|Версия PCI Express | PCI Express 3.0|Модель графического ядра | Radeon Vega 8
"AMD Ryzen 5 PRO 2400G,  OEM ",15990, https://www.citilink.ru/product/processor-amd-ryzen-5-pro-2400g-am4-yd240bc5m4mfb-3-6ghz-vega-11-oem-1583786/ , https://cdn.citilink.ru/gEF8bX8jaWkSHGZCEmdPJjKr95Ntlnkrd4BhoAopnRM/fit/400/400/ce/false/plain/items/1583786_v01_m.jpg , Ядро | Raven Ridge|Гнездо процессора | SocketAM4|Количество ядер | 4|Количество потоков| 8|Частота | 3.6 ГГц и 3.9 ГГц в режиме Turbo|L3 кэш | 4 МБ|Технологический процесс | 14 нм|Тип поставки | OEM|Тип памяти | DDR4|Количество каналов памяти | 2|Версия PCI Express | PCI Express 3.0|Модель графического ядра | Radeon Vega 11
"AMD Ryzen 5 2400G,  OEM ",16290, https://www.citilink.ru/product/processor-amd-ryzen-5-2400g-socketam4-oem-yd2400c5m4mfb-1051821/ , https://cdn.citilink.ru/CQOTvLQD7DhqykX34qy-9KeNdfZQFm4ZemxxbGwN3-I/fit/400/400/ce/false/plain/items/1051821_v01_m.jpg , Ядро | Raven Ridge|Гнездо процессора | SocketAM4|Количество ядер | 4|Количество потоков| 8|Частота | 3.6 ГГц и 3.9 ГГц в режиме Turbo|L3 кэш | 4 МБ|Технологический процесс | 14 нм|Тип поставки | OEM|Тип памяти | DDR4|Количество каналов памяти | 2|Версия PCI Express | PCI Express 3.0|Модель графического ядра | Radeon Vega
"AMD Ryzen 5 2600,  OEM ",17990, https://www.citilink.ru/product/processor-amd-ryzen-5-2600-socketam4-oem-yd2600bbm6iaf-1068556/ , https://cdn.citilink.ru/Y5zSgweKVj8-UXb8XC6mI8ig-FOp_4qJlqHAXzG6Xu4/fit/400/400/ce/false/plain/items/1068556_v01_m.jpg , Ядро | Pinnacle Ridge|Гнездо процессора | SocketAM4|Количество ядер | 6|Количество потоков| 12|Частота | 3.4 ГГц и 3.9 ГГц в режиме Turbo|L3 кэш | 16 МБ|Технологический процесс | 12 нм|Тип поставки | OEM|Тип памяти | DDR4|Количество каналов памяти | 2|Версия PCI Express | PCI Express 3.0
"AMD Ryzen 5 3600,  OEM ",20990, https://www.citilink.ru/product/processor-amd-ryzen-5-3600-socketam4-oem-100-000000031-1151445/ , https://cdn.citilink.ru/f4E91-HRg_XHGbd4Ovc8WhK9JfVGKK9ZSaDsRvzuI5Y/fit/400/400/ce/false/plain/items/1151445_v01_m.jpg , Ядро | Matisse|Гнездо процессора | SocketAM4|Количество ядер | 6|Количество потоков| 12|Частота | 3.6 ГГц и 4.2 ГГц в режиме Turbo|L3 кэш | 32 МБ|Технологический процесс | 7 нм|Тип поставки | OEM|Тип памяти | DDR4|Количество каналов памяти | 2|Версия PCI Express | PCI Express 4.0
